customer_id,product_id,amount
6119,4,0
6119,5,0
6119,6,4
5236,1,1230
5236,2,0
5236,3,396
5236,4,232
5236,5,178
5236,6,158
5723,1,81
5723,2,1
5723,3,31
5723,4,2
5723,5,1
5723,6,0
1710,1,154
1710,2,20
1710,3,66
1710,4,0
1710,5,12
1710,6,27
1970,1,63
1970,2,0
1970,3,21
1970,4,7
1970,5,0
1970,6,12
5313,1,30
5313,2,0
5313,3,11
5313,4,0
5313,5,0
5313,6,3
10634,1,90
10634,2,67
10634,3,165
10634,4,30
10634,5,43
10634,6,11
7010,1,635
7010,2,114
7010,3,254
7010,4,132
7010,5,152
7010,6,76
8562,1,127
8562,2,4
8562,3,73
8562,4,15
8562,5,6
8562,6,11
3158,1,13
3158,2,3
3158,3,6
3158,4,6
3158,5,5
3158,6,6
4436,1,18
4436,2,42
4436,3,24
4436,4,15
4436,5,20
4436,6,18
5287,1,45
5287,2,2
5287,3,26
5287,4,4
5287,5,1
5287,6,1
2445,1,38
2445,2,1
2445,3,24
2445,4,0
2445,5,0
2445,6,0
6059,1,986
6059,2,36
6059,3,168
6059,4,16
6059,5,0
6059,6,108
4550,1,61
4550,2,0
4550,3,3
4550,4,0
4550,5,0
4550,6,7
4240,1,4
4240,2,9
4240,3,16
4240,4,17
4240,5,0
4240,6,12
8911,1,201
8911,2,53
8911,3,172
8911,4,116
8911,5,77
8911,6,83
3706,1,19
3706,2,8
3706,3,29
3706,4,0
3706,5,12
3706,6,26
3628,1,4
3628,2,8
3628,3,11
3628,4,19
3628,5,12
3628,6,26
10175,1,18
10175,2,0
10175,3,2
10175,4,0
10175,5,0
10175,6,2
8985,1,806
8985,2,80
8985,3,161
8985,4,120
8985,5,11
8985,6,33
5204,1,380
5204,2,98
5204,3,733
5204,4,110
5204,5,112
5204,6,28
9220,1,576
9220,2,172
9220,3,961
9220,4,125
9220,5,115
9220,6,19
9888,1,458
9888,2,81
9888,3,356
9888,4,106
9888,5,50
9888,6,40
5263,1,5
5263,2,10
5263,3,13
5263,4,3
5263,5,8
5263,6,16
1020,1,350
1020,2,60
1020,3,568
1020,4,110
1020,5,133
1020,6,145
9503,1,39
9503,2,33
9503,3,130
9503,4,41
9503,5,26
9503,6,44
10613,1,26
10613,2,1
10613,3,16
10613,4,2
10613,5,2
10613,6,15
67,1,68
67,2,0
67,3,16
67,4,0
67,5,0
67,6,8
6019,1,45
6019,2,3
6019,3,9
6019,4,4
6019,5,4
6019,6,7
5863,1,359
5863,2,0
5863,3,134
5863,4,13
5863,5,26
5863,6,123
3717,1,403
3717,2,24
3717,3,29
3717,4,6
3717,5,24
3717,6,218
6730,1,34
6730,2,1
6730,3,14
6730,4,0
6730,5,0
6730,6,5
10749,1,73
10749,2,18
10749,3,66
10749,4,7
10749,5,12
10749,6,2
4998,1,292
4998,2,30
4998,3,415
4998,4,63
4998,5,33
4998,6,200
6287,1,14
6287,2,0
6287,3,16
6287,4,0
6287,5,0
6287,6,6
5985,1,80
5985,2,1
5985,3,37
5985,4,0
5985,5,1
5985,6,3
4754,1,30
4754,2,11
4754,3,33
4754,4,13
4754,5,6
4754,6,29
4002,1,463
4002,2,96
4002,3,333
4002,4,168
4002,5,53
4002,6,10
8870,1,75
8870,2,12
8870,3,141
8870,4,43
8870,5,39
8870,6,187
966,1,538
966,2,13
966,3,91
966,4,17
966,5,6
966,6,26
4767,1,635
4767,2,114
4767,3,254
4767,4,132
4767,5,152
4767,6,76
9725,1,8
9725,2,0
9725,3,3
9725,4,0
9725,5,0
9725,6,1
4475,1,1315
4475,2,22
4475,3,780
4475,4,145
4475,5,0
4475,6,178
5740,1,4
5740,2,2
5740,3,12
5740,4,7
5740,5,5
5740,6,26
5731,1,12
5731,2,0
5731,3,13
5731,4,2
5731,5,0
5731,6,10
7290,1,347
7290,2,44
7290,3,534
7290,4,17
7290,5,0
7290,6,26
3846,1,192
3846,2,5
3846,3,53
3846,4,0
3846,5,5
3846,6,15
8104,1,241
8104,2,0
8104,3,12
8104,4,0
8104,5,0
8104,6,25
4507,1,631
4507,2,28
4507,3,491
4507,4,30
4507,5,14
4507,6,56
11013,1,336
11013,2,28
11013,3,282
11013,4,184
11013,5,54
11013,6,54
4491,1,1099
4491,2,0
4491,3,45
4491,4,0
4491,5,0
4491,6,34
3759,1,743
3759,2,19
3759,3,181
3759,4,12
3759,5,0
3759,6,200
1162,1,124
1162,2,83
1162,3,267
1162,4,85
1162,5,59
1162,6,35
2055,1,15
2055,2,0
2055,3,8
2055,4,4
2055,5,2
2055,6,20
10766,1,397
10766,2,19
10766,3,69
10766,4,12
10766,5,0
10766,6,9
4415,1,10
4415,2,4
4415,3,4
4415,4,3
4415,5,3
4415,6,14
3005,1,530
3005,2,117
3005,3,678
3005,4,134
3005,5,44
3005,6,147
2223,1,1215
2223,2,33
2223,3,249
2223,4,64
2223,5,116
2223,6,149
4817,1,3
4817,2,2
4817,3,7
4817,4,0
4817,5,4
4817,6,2
2875,1,444
2875,2,44
2875,3,382
2875,4,11
2875,5,8
2875,6,17
10536,1,26
10536,2,0
10536,3,15
10536,4,2
10536,5,1
10536,6,2
11112,1,736
11112,2,114
11112,3,279
11112,4,82
11112,5,76
11112,6,190
3807,1,473
3807,2,21
3807,3,176
3807,4,19
3807,5,21
3807,6,56
9197,1,32
9197,2,0
9197,3,5
9197,4,2
9197,5,0
9197,6,8
10832,1,288
10832,2,10
10832,3,30
10832,4,4
10832,5,10
10832,6,125
6421,1,1050
6421,2,178
6421,3,555
6421,4,77
6421,5,138
6421,6,118
4207,1,1001
4207,2,44
4207,3,107
4207,4,58
4207,5,44
4207,6,44
577,1,9
577,2,1
577,3,7
577,4,0
577,5,3
577,6,2
10855,1,234
10855,2,14
10855,3,77
10855,4,19
10855,5,10
10855,6,42
3081,1,7
3081,2,2
3081,3,6
3081,4,2
3081,5,0
3081,6,3
3535,1,251
3535,2,108
3535,3,334
3535,4,65
3535,5,92
3535,6,117
247,1,172
247,2,10
247,3,125
247,4,21
247,5,13
247,6,16
8707,1,565
8707,2,42
8707,3,548
8707,4,64
8707,5,83
8707,6,99
9523,1,5
9523,2,0
9523,3,8
9523,4,2
9523,5,0
9523,6,0
6072,1,918
6072,2,57
6072,3,842
6072,4,99
6072,5,38
6072,6,133
6295,1,652
6295,2,8
6295,3,158
6295,4,21
6295,5,0
6295,6,142
10914,1,4
10914,2,1
10914,3,7
10914,4,2
10914,5,1
10914,6,2
1509,1,152
1509,2,27
1509,3,103
1509,4,106
1509,5,54
1509,6,81
5577,1,8
5577,2,0
5577,3,9
5577,4,2
5577,5,1
5577,6,3
7348,1,336
7348,2,130
7348,3,411
7348,4,240
7348,5,32
7348,6,43
1127,1,938
1127,2,19
1127,3,843
1127,4,25
1127,5,95
1127,6,38
1833,1,68
1833,2,8
1833,3,18
1833,4,19
1833,5,8
1833,6,12
4944,1,227
4944,2,23
4944,3,389
4944,4,42
4944,5,21
4944,6,75
9080,1,38
9080,2,4
9080,3,22
9080,4,3
9080,5,3
9080,6,3
6466,1,105
6466,2,0
6466,3,9
6466,4,2
6466,5,1
6466,6,4
9964,1,162
9964,2,50
9964,3,100
9964,4,55
9964,5,30
9964,6,27
4790,1,574
4790,2,8
4790,3,216
4790,4,21
4790,5,16
4790,6,33
10245,1,160
10245,2,80
10245,3,369
10245,4,67
10245,5,39
10245,6,41
1109,1,6
1109,2,0
1109,3,5
1109,4,0
1109,5,0
1109,6,1
6001,1,614
6001,2,35
6001,3,160
6001,4,58
6001,5,35
6001,6,35
5538,1,897
5538,2,161
5538,3,430
5538,4,186
5538,5,161
5538,6,27
10552,1,70
10552,2,54
10552,3,109
10552,4,80
10552,5,9
10552,6,45
1545,1,120
1545,2,19
1545,3,206
1545,4,25
1545,5,19
1545,6,54
7409,1,211
7409,2,2
7409,3,30
7409,4,7
7409,5,7
7409,6,10
4444,1,11
4444,2,0
4444,3,16
4444,4,7
4444,5,6
4444,6,21
146,1,760
146,2,53
146,3,400
146,4,17
146,5,93
146,6,0
6271,1,53
6271,2,0
6271,3,8
6271,4,0
6271,5,0
6271,6,2
10065,1,7
10065,2,4
10065,3,13
10065,4,15
10065,5,8
10065,6,17
4741,1,391
4741,2,32
4741,3,70
4741,4,21
4741,5,32
4741,6,16
246,1,199
246,2,9
246,3,57
246,4,20
246,5,21
246,6,6
375,1,516
375,2,56
375,3,449
375,4,86
375,5,33
375,6,16
1524,1,709
1524,2,45
1524,3,115
1524,4,30
1524,5,160
1524,6,45
10022,1,12
10022,2,0
10022,3,4
10022,4,0
10022,5,0
10022,6,0
7451,1,1000
7451,2,19
7451,3,711
7451,4,125
7451,5,115
7451,6,38
11010,1,19
11010,2,3
11010,3,18
11010,4,3
11010,5,1
11010,6,0
4356,1,1224
4356,2,28
4356,3,140
4356,4,0
4356,5,14
4356,6,168
3885,1,16
3885,2,2
3885,3,18
3885,4,3
3885,5,0
3885,6,24
1175,1,88
1175,2,39
1175,3,54
1175,4,64
1175,5,28
1175,6,153
880,1,2
880,2,23
880,3,11
880,4,8
880,5,6
880,6,46
2320,1,508
2320,2,11
2320,3,59
2320,4,23
2320,5,5
2320,6,29
850,1,381
850,2,28
850,3,215
850,4,84
850,5,28
850,6,21
4713,1,74
4713,2,0
4713,3,42
4713,4,2
4713,5,1
4713,6,6
675,1,146
675,2,0
675,3,93
675,4,7
675,5,13
675,6,73
5025,1,23
5025,2,17
5025,3,23
5025,4,43
5025,5,20
5025,6,9
2308,1,110
2308,2,5
2308,3,137
2308,4,26
2308,5,23
2308,6,29
5995,1,165
5995,2,3
5995,3,147
5995,4,4
5995,5,24
5995,6,41
6749,1,957
6749,2,47
6749,3,494
6749,4,82
6749,5,47
6749,6,95
1010,1,41
1010,2,0
1010,3,17
1010,4,3
1010,5,1
1010,6,16
8977,1,1
8977,2,3
8977,3,4
8977,4,2
8977,5,3
8977,6,11
4756,1,176
4756,2,29
4756,3,818
4756,4,0
4756,5,33
4756,6,112
3412,1,815
3412,2,8
3412,3,53
3412,4,11
3412,5,0
3412,6,70
606,1,6
606,2,1
606,3,2
606,4,2
606,5,0
606,6,4
5961,1,8
5961,2,4
5961,3,20
5961,4,6
5961,5,3
5961,6,16
2975,1,717
2975,2,42
2975,3,864
2975,4,219
2975,5,30
2975,6,84
2894,1,1067
2894,2,138
2894,3,750
2894,4,0
2894,5,19
2894,6,39
7613,1,166
7613,2,5
7613,3,107
7613,4,11
7613,5,8
7613,6,29
10542,1,29
10542,2,4
10542,3,34
10542,4,2
10542,5,4
10542,6,4
8015,1,714
8015,2,76
8015,3,395
8015,4,116
8015,5,0
8015,6,12
10617,1,8
10617,2,4
10617,3,10
10617,4,2
10617,5,2
10617,6,4
11166,1,229
11166,2,5
11166,3,56
11166,4,3
11166,5,2
11166,6,20
849,1,320
849,2,48
849,3,133
849,4,39
849,5,72
849,6,48
523,1,23
523,2,0
523,3,26
523,4,7
523,5,15
523,6,3
4066,1,1
4066,2,5
4066,3,8
4066,4,4
4066,5,8
4066,6,20
8414,1,56
8414,2,0
8414,3,12
8414,4,0
8414,5,0
8414,6,18
819,1,508
819,2,124
819,3,249
819,4,50
819,5,38
819,6,134
4961,1,29
4961,2,0
4961,3,25
4961,4,2
4961,5,2
4961,6,3
749,1,46
749,2,7
749,3,59
749,4,2
749,5,4
749,6,27
5430,1,454
5430,2,0
5430,3,171
5430,4,8
5430,5,19
5430,6,32
7755,1,350
7755,2,3
7755,3,39
7755,4,0
7755,5,0
7755,6,19
10525,1,10
10525,2,0
10525,3,8
10525,4,0
10525,5,0
10525,6,9
1453,1,735
1453,2,40
1453,3,183
1453,4,52
1453,5,20
1453,6,30
8310,1,897
8310,2,126
8310,3,196
8310,4,91
8310,5,112
8310,6,37
10710,1,5
10710,2,2
10710,3,3
10710,4,3
10710,5,0
10710,6,5
5031,1,777
5031,2,35
5031,3,731
5031,4,39
5031,5,137
5031,6,114
2613,1,162
2613,2,6
2613,3,37
2613,4,6
2613,5,13
2613,6,13
213,1,35
213,2,0
213,3,11
213,4,0
213,5,0
213,6,2
967,1,342
967,2,9
967,3,112
967,4,19
967,5,14
967,6,19
1077,1,258
1077,2,105
1077,3,239
1077,4,237
1077,5,172
1077,6,9
7959,1,658
7959,2,80
7959,3,483
7959,4,123
7959,5,13
7959,6,13
640,1,356
640,2,80
640,3,329
640,4,138
640,5,17
640,6,106
4252,1,213
4252,2,5
4252,3,28
4252,4,7
4252,5,7
4252,6,41
8432,1,454
8432,2,0
8432,3,171
8432,4,8
8432,5,19
8432,6,32
6218,1,457
6218,2,4
6218,3,29
6218,4,0
6218,5,0
6218,6,9
6905,1,241
6905,2,45
6905,3,604
6905,4,34
6905,5,26
6905,6,54
5922,1,210
5922,2,0
5922,3,6
5922,4,0
5922,5,0
5922,6,2
3598,1,441
3598,2,35
3598,3,83
3598,4,7
3598,5,29
3598,6,11
6116,1,19
6116,2,13
6116,3,18
6116,4,10
6116,5,7
6116,6,8
6263,1,28
6263,2,9
6263,3,37
6263,4,12
6263,5,7
6263,6,13
10486,1,476
10486,2,75
10486,3,162
10486,4,29
10486,5,151
10486,6,97
2410,1,364
2410,2,40
2410,3,425
2410,4,158
2410,5,60
2410,6,50
193,1,0
193,2,0
193,3,2
193,4,3
193,5,3
193,6,8
3363,1,0
3363,2,6
3363,3,3
3363,4,7
3363,5,6
3363,6,12
8278,1,863
8278,2,83
8278,3,547
8278,4,86
8278,5,99
8278,6,33
10660,1,349
10660,2,7
10660,3,35
10660,4,0
10660,5,0
10660,6,47
8686,1,5
8686,2,23
8686,3,15
8686,4,0
8686,5,18
8686,6,14
1604,1,184
1604,2,2
1604,3,19
1604,4,8
1604,5,8
1604,6,4
5907,1,8
5907,2,0
5907,3,8
5907,4,0
5907,5,0
5907,6,2
10669,1,277
10669,2,21
10669,3,64
10669,4,62
10669,5,21
10669,6,25
2918,1,44
2918,2,5
2918,3,19
2918,4,0
2918,5,4
2918,6,19
5735,1,1156
5735,2,120
5735,3,915
5735,4,94
5735,5,144
5735,6,96
359,1,373
359,2,14
359,3,83
359,4,6
359,5,9
359,6,19
8387,1,134
8387,2,8
8387,3,76
8387,4,6
8387,5,0
8387,6,11
1829,1,1148
1829,2,0
1829,3,60
1829,4,0
1829,5,0
1829,6,24
3839,1,6
3839,2,12
3839,3,3
3839,4,21
3839,5,6
3839,6,40
9392,1,4
9392,2,1
9392,3,11
9392,4,0
9392,5,0
9392,6,1
2292,1,5
2292,2,4
2292,3,8
2292,4,2
2292,5,0
2292,6,5
10466,1,24
10466,2,2
10466,3,20
10466,4,2
10466,5,2
10466,6,10
9855,1,899
9855,2,0
9855,3,101
9855,4,0
9855,5,0
9855,6,20
4088,1,108
4088,2,1
4088,3,28
4088,4,13
4088,5,1
4088,6,4
5231,1,27
5231,2,2
5231,3,7
5231,4,0
5231,5,2
5231,6,13
590,1,816
590,2,66
590,3,549
590,4,216
590,5,66
590,6,99
8732,1,1298
8732,2,0
8732,3,70
8732,4,37
8732,5,14
8732,6,42
2315,1,10
2315,2,0
2315,3,11
2315,4,17
2315,5,29
2315,6,29
3515,1,87
3515,2,13
3515,3,34
3515,4,10
3515,5,6
3515,6,10
2245,1,57
2245,2,2
2245,3,51
2245,4,4
2245,5,2
2245,6,23
6283,1,635
6283,2,15
6283,3,100
6283,4,20
6283,5,7
6283,6,131
2246,1,43
2246,2,12
2246,3,23
2246,4,29
2246,5,15
2246,6,61
6606,1,964
6606,2,34
6606,3,137
6606,4,15
6606,5,0
6606,6,11
5545,1,572
5545,2,8
5545,3,259
5545,4,34
5545,5,35
5545,6,80
7342,1,341
7342,2,142
7342,3,113
7342,4,259
7342,5,151
7342,6,66
837,1,63
837,2,6
837,3,57
837,4,13
837,5,13
837,6,22
9500,1,221
9500,2,104
9500,3,169
9500,4,102
9500,5,78
9500,6,84
3602,1,140
3602,2,3
3602,3,29
3602,4,4
3602,5,5
3602,6,14
234,1,1
234,2,2
234,3,8
234,4,4
234,5,3
234,6,13
2995,1,291
2995,2,10
2995,3,689
2995,4,84
2995,5,10
2995,6,0
1118,1,544
1118,2,13
1118,3,85
1118,4,8
1118,5,6
1118,6,29
7789,1,684
7789,2,100
7789,3,801
7789,4,21
7789,5,66
7789,6,0
3068,1,1
3068,2,12
3068,3,9
3068,4,0
3068,5,14
3068,6,7
8955,1,35
8955,2,0
8955,3,4
8955,4,0
8955,5,0
8955,6,10
945,1,87
945,2,3
945,3,25
945,4,3
945,5,2
945,6,13
5644,1,309
5644,2,3
5644,3,24
5644,4,4
5644,5,3
5644,6,20
7192,1,172
7192,2,73
7192,3,93
7192,4,95
7192,5,78
7192,6,34
2324,1,625
2324,2,38
2324,3,242
2324,4,50
2324,5,34
2324,6,76
697,1,972
697,2,59
697,3,913
697,4,25
697,5,19
697,6,59
3439,1,157
3439,2,6
3439,3,39
3439,4,6
3439,5,13
3439,6,75
1506,1,48
1506,2,9
1506,3,45
1506,4,3
1506,5,15
1506,6,20
232,1,279
232,2,83
232,3,88
232,4,32
232,5,14
232,6,34
8876,1,132
8876,2,0
8876,3,16
8876,4,0
8876,5,0
8876,6,4
4500,1,919
4500,2,0
4500,3,505
4500,4,99
4500,5,30
4500,6,45
9739,1,62
9739,2,0
9739,3,22
9739,4,3
9739,5,1
9739,6,26
10395,1,1
10395,2,45
10395,3,3
10395,4,4
10395,5,6
10395,6,42
1176,1,2
1176,2,6
1176,3,4
1176,4,3
1176,5,1
1176,6,9
1627,1,408
1627,2,61
1627,3,109
1627,4,48
1627,5,122
1627,6,41
938,1,51
938,2,1
938,3,7
938,4,2
938,5,1
938,6,25
2740,1,62
2740,2,1
2740,3,16
2740,4,3
2740,5,2
2740,6,6
257,1,952
257,2,12
257,3,180
257,4,47
257,5,12
257,6,12
4058,1,618
4058,2,15
4058,3,106
4058,4,20
4058,5,7
4058,6,45
7736,1,11
7736,2,7
7736,3,12
7736,4,2
7736,5,2
7736,6,27
8210,1,318
8210,2,3
8210,3,17
8210,4,4
8210,5,7
8210,6,56
833,1,56
833,2,0
833,3,14
833,4,0
833,5,0
833,6,2
6230,1,110
6230,2,5
6230,3,59
6230,4,7
6230,5,1
6230,6,7
7325,1,23
7325,2,0
7325,3,11
7325,4,2
7325,5,1
7325,6,3
1307,1,27
1307,2,5
1307,3,8
1307,4,8
1307,5,3
1307,6,12
1502,1,18
1502,2,3
1502,3,19
1502,4,3
1502,5,3
1502,6,6
6211,1,18
6211,2,0
6211,3,9
6211,4,0
6211,5,1
6211,6,11
843,1,303
843,2,0
843,3,280
843,4,60
843,5,147
843,6,15
4174,1,97
4174,2,1
4174,3,19
4174,4,2
4174,5,0
4174,6,11
9757,1,997
9757,2,15
9757,3,414
9757,4,99
9757,5,30
9757,6,76
6918,1,5
6918,2,4
6918,3,13
6918,4,8
6918,5,0
6918,6,4
286,1,95
286,2,11
286,3,35
286,4,0
286,5,4
286,6,7
11086,1,1
11086,2,6
11086,3,2
11086,4,3
11086,5,6
11086,6,3
1921,1,46
1921,2,1
1921,3,12
1921,4,3
1921,5,0
1921,6,9
4138,1,411
4138,2,106
4138,3,147
4138,4,54
4138,5,115
4138,6,66
7718,1,244
7718,2,51
7718,3,270
7718,4,101
7718,5,0
7718,6,45
1291,1,152
1291,2,9
1291,3,121
1291,4,12
1291,5,12
1291,6,45
6862,1,1
6862,2,1
6862,3,3
6862,4,1
6862,5,1
6862,6,1
4136,1,10
4136,2,17
4136,3,18
4136,4,8
4136,5,26
4136,6,40
803,1,12
803,2,0
803,3,5
803,4,0
803,5,0
803,6,4
4298,1,5
4298,2,0
4298,3,4
4298,4,0
4298,5,0
4298,6,1
10833,1,790
10833,2,19
10833,3,133
10833,4,12
10833,5,0
10833,6,19
9606,1,882
9606,2,29
9606,3,514
9606,4,38
9606,5,29
9606,6,44
8534,1,615
8534,2,28
8534,3,259
8534,4,12
8534,5,48
8534,6,30
5153,1,1004
5153,2,59
5153,3,265
5153,4,115
5153,5,59
5153,6,27
961,1,133
961,2,27
961,3,421
961,4,13
961,5,195
961,6,71
5011,1,595
5011,2,23
5011,3,123
5011,4,10
5011,5,23
5011,6,154
6653,1,293
6653,2,0
6653,3,87
6653,4,4
6653,5,11
6653,6,23
9094,1,313
9094,2,15
9094,3,47
9094,4,20
9094,5,0
9094,6,192
810,1,151
810,2,81
810,3,86
810,4,168
810,5,91
810,6,64
5493,1,15
5493,2,0
5493,3,2
5493,4,0
5493,5,0
5493,6,6
2147,1,736
2147,2,63
2147,3,946
2147,4,219
2147,5,189
2147,6,126
5107,1,15
5107,2,0
5107,3,8
5107,4,4
5107,5,2
5107,6,20
3979,1,982
3979,2,17
3979,3,672
3979,4,23
3979,5,34
3979,6,51
6049,1,1142
6049,2,51
6049,3,415
6049,4,90
6049,5,69
6049,6,37
8147,1,28
8147,2,0
8147,3,11
8147,4,0
8147,5,0
8147,6,9
1857,1,46
1857,2,0
1857,3,12
1857,4,0
1857,5,2
1857,6,23
3910,1,897
3910,2,161
3910,3,430
3910,4,186
3910,5,161
3910,6,27
5207,1,489
5207,2,6
5207,3,152
5207,4,8
5207,5,6
5207,6,132
11114,1,25
11114,2,4
11114,3,9
11114,4,6
11114,5,8
11114,6,32
5429,1,145
5429,2,1
5429,3,33
5429,4,2
5429,5,1
5429,6,1
9400,1,630
9400,2,26
9400,3,611
9400,4,44
9400,5,18
9400,6,54
1740,1,760
1740,2,38
1740,3,104
1740,4,50
1740,5,9
1740,6,38
7488,1,420
7488,2,15
7488,3,186
7488,4,151
7488,5,38
7488,6,15
195,1,125
195,2,17
195,3,52
195,4,3
195,5,19
195,6,30
635,1,464
635,2,5
635,3,64
635,4,7
635,5,0
635,6,70
7527,1,6
7527,2,6
7527,3,29
7527,4,12
7527,5,15
7527,6,8
10319,1,1090
10319,2,12
10319,3,96
10319,4,16
10319,5,12
10319,6,60
2296,1,3
2296,2,2
2296,3,11
2296,4,2
2296,5,2
2296,6,10
10637,1,24
10637,2,0
10637,3,27
10637,4,8
10637,5,30
10637,6,10
2931,1,737
2931,2,21
2931,3,106
2931,4,55
2931,5,63
2931,6,210
907,1,254
907,2,6
907,3,71
907,4,4
907,5,0
907,6,27
3698,1,817
3698,2,185
3698,3,687
3698,4,145
3698,5,55
3698,6,241
9516,1,620
9516,2,54
9516,3,239
9516,4,99
9516,5,98
9516,6,119
679,1,13
679,2,4
679,3,20
679,4,0
679,5,0
679,6,1
7384,1,113
7384,2,61
7384,3,204
7384,4,34
7384,5,26
7384,6,47
5043,1,7
5043,2,23
5043,3,78
5043,4,133
5043,5,49
5043,6,144
5267,1,16
5267,2,2
5267,3,18
5267,4,2
5267,5,1
5267,6,5
339,1,462
339,2,0
339,3,24
339,4,6
339,5,0
339,6,4
2516,1,22
2516,2,2
2516,3,10
2516,4,6
2516,5,4
2516,6,34
9010,1,968
9010,2,147
9010,3,842
9010,4,137
9010,5,42
9010,6,210
378,1,283
378,2,112
378,3,151
378,4,51
378,5,72
378,6,125
4808,1,1
4808,2,2
4808,3,5
4808,4,6
4808,5,0
4808,6,3
5068,1,14
5068,2,1
5068,3,7
5068,4,2
5068,5,1
5068,6,1
7628,1,30
7628,2,5
7628,3,24
7628,4,6
7628,5,3
7628,6,8
7128,1,4
7128,2,0
7128,3,5
7128,4,0
7128,5,1
7128,6,5
2811,1,52
2811,2,0
2811,3,9
2811,4,0
2811,5,0
2811,6,1
3551,1,62
3551,2,1
3551,3,57
3551,4,19
3551,5,11
3551,6,48
1663,1,20
1663,2,2
1663,3,14
1663,4,3
1663,5,0
1663,6,10
5543,1,545
5543,2,7
5543,3,114
5543,4,37
5543,5,21
5543,6,78
1577,1,558
1577,2,79
1577,3,622
1577,4,207
1577,5,175
1577,6,95
10641,1,6
10641,2,5
10641,3,4
10641,4,13
10641,5,4
10641,6,25
5336,1,39
5336,2,1
5336,3,9
5336,4,2
5336,5,0
5336,6,8
6024,1,1111
6024,2,24
6024,3,790
6024,4,160
6024,5,45
6024,6,172
1878,1,4
1878,2,6
1878,3,8
1878,4,6
1878,5,3
1878,6,10
3099,1,183
3099,2,5
3099,3,65
3099,4,3
3099,5,5
3099,6,49
6055,1,546
6055,2,72
6055,3,376
6055,4,94
6055,5,145
6055,6,72
5841,1,606
5841,2,7
5841,3,155
5841,4,10
5841,5,0
5841,6,54
3972,1,266
3972,2,6
3972,3,51
3972,4,8
3972,5,6
3972,6,64
4394,1,1142
4394,2,29
4394,3,249
4394,4,38
4394,5,29
4394,6,14
5758,1,1074
5758,2,0
5758,3,69
5758,4,0
5758,5,0
5758,6,46
6658,1,771
6658,2,51
6658,3,154
6658,4,54
6658,5,10
6658,6,154
4603,1,371
4603,2,32
4603,3,189
4603,4,0
4603,5,58
4603,6,6
8427,1,556
8427,2,14
8427,3,717
8427,4,210
8427,5,0
8427,6,43
10260,1,202
10260,2,5
10260,3,74
10260,4,11
10260,5,5
10260,6,14
7143,1,209
7143,2,162
7143,3,209
7143,4,41
7143,5,162
7143,6,37
8789,1,35
8789,2,40
8789,3,111
8789,4,36
8789,5,40
8789,6,12
6197,1,37
6197,2,0
6197,3,17
6197,4,0
6197,5,0
6197,6,3
4554,1,171
4554,2,45
4554,3,73
4554,4,59
4554,5,10
4554,6,90
4937,1,12
4937,2,2
4937,3,20
4937,4,3
4937,5,2
4937,6,5
1920,1,44
1920,2,4
1920,3,21
1920,4,6
1920,5,0
1920,6,27
8749,1,20
8749,2,2
8749,3,9
8749,4,4
8749,5,6
8749,6,20
1650,1,779
1650,2,86
1650,3,537
1650,4,34
1650,5,69
1650,6,138
10377,1,170
10377,2,6
10377,3,97
10377,4,24
10377,5,12
10377,6,88
9206,1,491
9206,2,48
9206,3,231
9206,4,112
9206,5,105
9206,6,134
10971,1,173
10971,2,8
10971,3,107
10971,4,7
10971,5,2
10971,6,176
6398,1,7
6398,2,10
6398,3,13
6398,4,16
6398,5,0
6398,6,4
9212,1,1205
9212,2,0
9212,3,235
9212,4,19
9212,5,14
9212,6,205
7937,1,10
7937,2,7
7937,3,25
7937,4,6
7937,5,3
7937,6,7
839,1,97
839,2,4
839,3,44
839,4,6
839,5,1
839,6,18
4246,1,67
4246,2,11
4246,3,26
4246,4,4
4246,5,3
4246,6,262
158,1,345
158,2,53
158,3,528
158,4,98
158,5,75
158,6,97
4832,1,6
4832,2,5
4832,3,17
4832,4,3
4832,5,24
4832,6,46
5621,1,73
5621,2,57
5621,3,100
5621,4,71
5621,5,15
5621,6,0
1945,1,711
1945,2,36
1945,3,217
1945,4,172
1945,5,96
1945,6,168
5147,1,774
5147,2,70
5147,3,118
5147,4,182
5147,5,187
5147,6,93
2535,1,163
2535,2,0
2535,3,480
2535,4,0
2535,5,126
2535,6,75
11039,1,82
11039,2,33
11039,3,54
11039,4,71
11039,5,30
11039,6,41
9495,1,358
9495,2,108
9495,3,413
9495,4,141
9495,5,97
9495,6,32
9635,1,66
9635,2,2
9635,3,40
9635,4,4
9635,5,3
9635,6,14
2173,1,13
2173,2,6
2173,3,7
2173,4,0
2173,5,3
2173,6,3
942,1,139
942,2,13
942,3,78
942,4,20
942,5,13
942,6,36
9386,1,274
9386,2,0
9386,3,21
9386,4,4
9386,5,6
9386,6,15
5510,1,262
5510,2,6
5510,3,61
5510,4,0
5510,5,10
5510,6,102
873,1,1099
873,2,0
873,3,45
873,4,0
873,5,0
873,6,34
2253,1,32
2253,2,0
2253,3,8
2253,4,23
2253,5,4
2253,6,18
5181,1,2
5181,2,4
5181,3,2
5181,4,0
5181,5,11
5181,6,5
979,1,6
979,2,10
979,3,21
979,4,19
979,5,14
979,6,42
10390,1,6
10390,2,7
10390,3,4
10390,4,3
10390,5,4
10390,6,6
4698,1,135
4698,2,46
4698,3,92
4698,4,65
4698,5,61
4698,6,11
7793,1,641
7793,2,7
7793,3,84
